Change history report
"April 20, 2024 - April 20, 2026"
Date & time,User,Campaign,Ad group,Changes
  shopify_mx_7819827020000_43331319267552 : default to MX$0.01
  shopify_mx_8990127096032_47786121068768 : default to MX$0.01
  shopify_mx_8272360866016_45750963929312 : default to MX$0.01
  shopify_mx_7819825840352_43331314647264 : default to MX$0.01
  shopify_mx_8824951636192_47178660479200 : default to MX$0.01
  shopify_mx_7819826626784_43331317596384 : default to MX$0.01
  shopify_mx_7739701985504_43054687518944 : default to MX$0.01
  shopify_mx_8991175508192_47792171319520 : default to MX$0.01
  shopify_mx_10664622727_47433077457120 : default to MX$0.01
  shopify_mx_7819826364640_43331316482272 : default to MX$0.01
  shopify_mx_6800174343_48069433688288 : default to MX$0.01
  shopify_mx_7820255985888_43331713368288 : default to MX$0.01
  shopify_mx_7819824955616_43331310518496 : default to MX$0.01
  shopify_mx_6853236293807_47788987711712 : default to MX$0.01
  shopify_mx_8225754677472_45781179760864 : default to MX$0.01
  shopify_mx_10669158087_45773568311520 : default to MX$0.01
  shopify_mx_1500359589940_47596653707488 : default to MX$0.01
  shopify_mx_6366412551_43245253263584 : default to MX$0.01
  shopify_mx_8691573293280_46315324768480 : default to MX$0.01
  shopify_mx_4422255018036_48173581205728 : default to MX$0.01
  shopify_mx_6762874896559_40041489825967 : default to MX$0.01
  shopify_mx_4489815392308_31751182385204 : default to MX$0.01
  shopify_mx_8905324101856_47482758299872 : default to MX$0.01
  shopify_mx_6037800812719_37278227857583 : default to MX$0.01
  shopify_mx_4490235543604_31753088958516 : default to MX$0.01
  shopify_mx_6268541305007_38192084582575 : default to MX$0.01
  shopify_mx_6956242174127_43215696232672 : default to MX$0.01
  shopify_mx_6974614110383_43222739943648 : default to MX$0.01
  shopify_mx_4422255018036_48173581172960 : default to MX$0.01
  shopify_mx_8683990417632_46280458535136 : default to MX$0.01
  shopify_mx_8951271555296_47636018954464 : default to MX$0.01
  shopify_mx_6800174343_48069432705248 : default to MX$0.01
  shopify_mx_9094454083808_48404684570848 : default to MX$0.01
  shopify_mx_8951268671712_48403721191648 : default to MX$0.01
  shopify_mx_3709626187828_47882538746080 : default to MX$0.01
  shopify_mx_8272361488608_45709470499040 : default to MX$0.01
  shopify_mx_10182098503_41856612423 : default to MX$0.01
  shopify_mx_4489815392308_31751182614580 : default to MX$0.01
  shopify_mx_10664622727_47433077784800 : default to MX$0.01
  shopify_mx_8547119988960_45751539400928 : default to MX$0.01
  shopify_mx_8685061767392_46285434454240 : default to MX$0.01
  shopify_mx_7819729928416_43331047358688 : default to MX$0.01
  shopify_mx_7928832852192_43654530924768 : default to MX$0.01
  shopify_mx_6800174343_48069434048736 : default to MX$0.01
  shopify_mx_6945928775_22026921991 : default to MX$0.01
  shopify_mx_6931237575_36858964967584 : default to MX$0.01
  shopify_mx_8272351002848_44876392890592 : default to MX$0.01
  shopify_mx_8824992923872_47000653856992 : default to MX$0.01
  shopify_mx_3709626187828_47882540286176 : default to MX$0.01
  shopify_mx_6956098191535_40711855407279 : default to MX$0.01
  shopify_mx_6148260167855_37822550835375 : default to MX$0.01
  shopify_mx_7819831771360_43331331031264 : default to MX$0.01
  shopify_mx_8261915017440_44826538410208 : default to MX$0.01
  shopify_mx_6956098191535_43331036610784 : default to MX$0.01
  shopify_mx_8840865153248_47093082390752 : default to MX$0.01
  shopify_mx_7819831771360_43331330998496 : default to MX$0.01
  shopify_mx_6800174343_48069433327840 : default to MX$0.01
  shopify_mx_6668098567_23214536711 : default to MX$0.01
  shopify_mx_4422255018036_45773517127904 : default to MX$0.01
  shopify_mx_7819825709280_43331313631456 : default to MX$0.01
  shopify_mx_4429060112436_48122156777696 : default to MX$0.01
  shopify_mx_10664622727_47433085616352 : default to MX$0.01
  shopify_mx_8683990417632_46280458404064 : default to MX$0.01
  shopify_mx_9467052039_36658152603808 : default to MX$0.01
  shopify_mx_6945928775_45743544631520 : default to MX$0.01
  shopify_mx_8540912156896_47185621778656 : default to MX$0.01
  shopify_mx_4489815392308_31751182057524 : default to MX$0.01
  shopify_mx_8050611454176_44027704049888 : default to MX$0.01
  shopify_mx_8824956125408_47000576458976 : default to MX$0.01
  shopify_mx_8050611323104_44027702182112 : default to MX$0.01
  shopify_mx_9467052039_45772954501344 : default to MX$0.01
  shopify_mx_9063079313632_48107265753312 : default to MX$0.01
  shopify_mx_4422255018036_45773517160672 : default to MX$0.01
  shopify_mx_10664622727_45926286343 : default to MX$0.01
  shopify_mx_8824951636192_47786128900320 : default to MX$0.01
  shopify_mx_9063079313632_48107265786080 : default to MX$0.01
  shopify_mx_6584959336623_43053065371872 : default to MX$0.01
  shopify_mx_8543300976864_45743263514848 : default to MX$0.01
  shopify_mx_7928833343712_43654532727008 : default to MX$0.01
  shopify_mx_4429060112436_48122156908768 : default to MX$0.01
  shopify_mx_9063079313632_48107266408672 : default to MX$0.01
  shopify_mx_8990127096032_47786121003232 : default to MX$0.01
  shopify_mx_8050611126496_44027700773088 : default to MX$0.01
  shopify_mx_3709626187828_47882539860192 : default to MX$0.01
  shopify_mx_7887584100576_43509185708256 : default to MX$0.01
  shopify_mx_6366412551_43245290160352 : default to MX$0.01
  shopify_mx_1500359589940_13817329483828 : default to MX$0.01
  shopify_mx_8050610372832_44027696349408 : default to MX$0.01
  shopify_mx_7844391649504_43372483150048 : default to MX$0.01
  shopify_mx_3716801232948_28776793440308 : default to MX$0.01
  shopify_mx_7640049516768_44170635346144 : default to MX$0.01
  shopify_mx_7928833179872_43922506711264 : default to MX$0.01
  shopify_mx_8540609708256_45735768064224 : default to MX$0.01
  shopify_mx_7655389790432_42777653051616 : default to MX$0.01
  shopify_mx_8547119988960_47067418689760 : default to MX$0.01
  shopify_mx_8261915017440_44826538442976 : default to MX$0.01
  shopify_mx_7819825250528_43331311567072 : default to MX$0.01
  shopify_mx_6965786247343_40811908628655 : default to MX$0.01
  shopify_mx_8050611781856_47477927379168 : default to MX$0.01
  shopify_mx_8547119988960_47178678206688 : default to MX$0.01
  shopify_mx_9094454083808_48404684472544 : default to MX$0.01
  shopify_mx_8951274143968_47636035043552 : default to MX$0.01
  shopify_mx_8547027091680_47068510093536 : default to MX$0.01
  shopify_mx_7819826626784_43331317563616 : default to MX$0.01
  shopify_mx_8272350839008_47788994592992 : default to MX$0.01
  shopify_mx_6800174343_48069433983200 : default to MX$0.01
  shopify_mx_8951271555296_47636018987232 : default to MX$0.01
  shopify_mx_6668098567_23214539463 : default to MX$0.01
  shopify_mx_10664622727_47433085747424 : default to MX$0.01
  shopify_mx_8272360866016_45750963896544 : default to MX$0.01
  shopify_mx_6800174343_48069433655520 : default to MX$0.01
  shopify_mx_9018759872736_47879473365216 : default to MX$0.01
  shopify_mx_5296258449568_34681817170080 : default to MX$0.01
  shopify_mx_8050611028192_44027700019424 : default to MX$0.01
  shopify_mx_6800174343_45745297391840 : default to MX$0.01
  shopify_mx_8547119988960_47067418591456 : default to MX$0.01
  shopify_mx_8683990417632_46280458600672 : default to MX$0.01
  shopify_mx_8824796414176_48041088844000 : default to MX$0.01
  shopify_mx_8272361488608_45709470400736 : default to MX$0.01
  shopify_mx_6148260167855_37822552015023 : default to MX$0.01
  shopify_mx_7655389790432_43331049619680 : default to MX$0.01
  shopify_mx_8050609815776_44027693138144 : default to MX$0.01
  shopify_mx_8856346165472_47174330384608 : default to MX$0.01
  shopify_mx_8014192902368_43926438805728 : default to MX$0.01
  shopify_mx_3709626187828_47882539761888 : default to MX$0.01
  shopify_mx_7754461839584_43120368386272 : default to MX$0.01
  shopify_mx_10182098503_41856611719 : default to MX$0.01
  shopify_mx_7819825447136_43331312451808 : default to MX$0.01
  shopify_mx_10664622727_47433077719264 : default to MX$0.01
  shopify_mx_8691573293280_46315324506336 : default to MX$0.01
  shopify_mx_6584959336623_45743136800992 : default to MX$0.01
  shopify_mx_8050611159264_44027700969696 : default to MX$0.01
  shopify_mx_6366412551_43245290750176 : default to MX$0.01
  shopify_mx_9534452487_28649271885876 : default to MX$0.01
  shopify_mx_7928832852192_43654531023072 : default to MX$0.01
  shopify_mx_6762874896559_40041489694895 : default to MX$0.01
  shopify_mx_10664622727_45745586405600 : default to MX$0.01
  shopify_mx_6945928775_45743544664288 : default to MX$0.01
  shopify_mx_6965786247343_40811908235439 : default to MX$0.01
  shopify_mx_8972014780640_47720712143072 : default to MX$0.01
  shopify_mx_8835184197856_47059913605344 : default to MX$0.01
  shopify_mx_9467052039_45772954599648 : default to MX$0.01
  shopify_mx_10184779975_28649317171252 : default to MX$0.01
  shopify_mx_6956242174127_43215804072160 : default to MX$0.01
  shopify_mx_7819825545440_43331312681184 : default to MX$0.01
  shopify_mx_8643652157664_46087946830048 : default to MX$0.01
  shopify_mx_8017989861600_43934456119520 : default to MX$0.01
  shopify_mx_6366412551_43245290193120 : default to MX$0.01
  shopify_mx_8272351756512_44876395741408 : default to MX$0.01
  shopify_mx_8825107382496_47000987992288 : default to MX$0.01
  shopify_mx_4422255018036_45773079281888 : default to MX$0.01
  shopify_mx_6800174343_48069433065696 : default to MX$0.01
  shopify_mx_8050611028192_45688803655904 : default to MX$0.01
  shopify_mx_8050611093728_44027700609248 : default to MX$0.01
  shopify_mx_1119780798516_31454762008628 : default to MX$0.01
  shopify_mx_8972012159200_47720704082144 : default to MX$0.01
  shopify_mx_422401638437_43331051454688 : default to MX$0.01
  shopify_mx_7819838718176_43331341943008 : default to MX$0.01
  shopify_mx_6800174343_48069433458912 : default to MX$0.01
  shopify_mx_7819824955616_43654535217376 : default to MX$0.01
  shopify_mx_8050611323104_44027702608096 : default to MX$0.01
  shopify_mx_1119780798516_31454762238004 : default to MX$0.01
  shopify_mx_4489815392308_31751182647348 : default to MX$0.01
  shopify_mx_8554258727136_45773005652192 : default to MX$0.01
  shopify_mx_8050609815776_44027693007072 : default to MX$0.01
  shopify_mx_8951268671712_47635991265504 : default to MX$0.01
  shopify_mx_8050610274528_44027695104224 : default to MX$0.01
  shopify_mx_8991192875232_47792240066784 : default to MX$0.01
  shopify_mx_10669413639_46076719431 : default to MX$0.01
  shopify_mx_1119780798516_31454762139700 : default to MX$0.01
  shopify_mx_4425967927348_31518044192820 : default to MX$0.01
  shopify_mx_8691573293280_46315325358304 : default to MX$0.01
  shopify_mx_4489815392308_31751182450740 : default to MX$0.01
  shopify_mx_6584959336623_45743136440544 : default to MX$0.01
  shopify_mx_6965786247343_40811908366511 : default to MX$0.01
  shopify_mx_9467052039_36658153062560 : default to MX$0.01
  shopify_mx_6321127653551_43185530208480 : default to MX$0.01
  shopify_mx_10664622727_47433077522656 : default to MX$0.01
  shopify_mx_7819824955616_44020406583520 : default to MX$0.01
  shopify_mx_8683826839776_46279929364704 : default to MX$0.01
  shopify_mx_9044311245024_48045465043168 : default to MX$0.01
  shopify_mx_6956138528943_45737432645856 : default to MX$0.01
  shopify_mx_8823375134944_46988659884256 : default to MX$0.01
  shopify_mx_10182098503_41856610951 : default to MX$0.01
  shopify_mx_8642869199072_46082514059488 : default to MX$0.01
  shopify_mx_7689850814688_42902086385888 : default to MX$0.01
  shopify_mx_7928833179872_43654532104416 : default to MX$0.01
  shopify_mx_7819825709280_43331313434848 : default to MX$0.01
  shopify_mx_7739701985504_44076258689248 : default to MX$0.01
  shopify_mx_7736509530336_43045223563488 : default to MX$0.01
  shopify_mx_10182098503_41856611399 : default to MX$0.01
  shopify_mx_4422255018036_45773517029600 : default to MX$0.01
  shopify_mx_7819825840352_43331314581728 : default to MX$0.01
  shopify_mx_7819839701216_43331343581408 : default to MX$0.01
  shopify_mx_8050611716320_47635483525344 : default to MX$0.01
  shopify_mx_6974614110383_47792193405152 : default to MX$0.01
  shopify_mx_10669158087_45773567983840 : default to MX$0.01
  shopify_mx_3716779311156_28776643985460 : default to MX$0.01
  shopify_mx_9063079313632_48107266113760 : default to MX$0.01
  shopify_mx_8840864268512_47093072330976 : default to MX$0.01
  shopify_mx_8225754480864_44644444537056 : default to MX$0.01
  shopify_mx_4489747660852_31750960021556 : default to MX$0.01
  shopify_mx_8050610274528_46315556569312 : default to MX$0.01
  shopify_mx_8014192640224_43926438248672 : default to MX$0.01
  shopify_mx_6931237575_31510593830964 : default to MX$0.01
  shopify_mx_6965786247343_40811908923567 : default to MX$0.01
  shopify_mx_8840864268512_47093072462048 : default to MX$0.01
  shopify_mx_6668098567_23214539015 : default to MX$0.01
  shopify_mx_6800174343_48069433229536 : default to MX$0.01
  shopify_mx_6931237575_31510583115828 : default to MX$0.01
  shopify_mx_8971535417568_47786141483232 : default to MX$0.01
  shopify_mx_6366412551_43245289668832 : default to MX$0.01
  shopify_mx_9467052039_36658153029792 : default to MX$0.01
  shopify_mx_4429060112436_48122157007072 : default to MX$0.01
  shopify_mx_7819824955616_43654535315680 : default to MX$0.01
  shopify_mx_4429060112436_48122157170912 : default to MX$0.01
  shopify_mx_4422255018036_45773079150816 : default to MX$0.01
  shopify_mx_8050609881312_44027693367520 : default to MX$0.01
  shopify_mx_8547119988960_45751539302624 : default to MX$0.01
  shopify_mx_7655389790432_43331049717984 : default to MX$0.01
  shopify_mx_6945928775_28978559431 : default to MX$0.01
  shopify_mx_4490235543604_31753088794676 : default to MX$0.01
  shopify_mx_6956242174127_43215832842464 : default to MX$0.01
  shopify_mx_3708225323060_31525458247732 : default to MX$0.01
  shopify_mx_4429060112436_48122157105376 : default to MX$0.01
  shopify_mx_3709626187828_47882539139296 : default to MX$0.01
  shopify_mx_1500359589940_13817328828468 : default to MX$0.01
  shopify_mx_4489796059188_31751127072820 : default to MX$0.01
  shopify_mx_4169395109940_30320363569204 : default to MX$0.01
  shopify_mx_7928832753888_43654530564320 : default to MX$0.01
  shopify_mx_10182098503_41856612679 : default to MX$0.01
  shopify_mx_5296258449568_34681816907936 : default to MX$0.01
  shopify_mx_6945928775_45743544729824 : default to MX$0.01
  shopify_mx_8547032432864_45750975496416 : default to MX$0.01
  shopify_mx_8685061767392_46285434650848 : default to MX$0.01
  shopify_mx_9032575189216_47913422553312 : default to MX$0.01
  shopify_mx_4489815392308_31751182286900 : default to MX$0.01
  shopify_mx_9094454083808_48404684505312 : default to MX$0.01
  shopify_mx_8272351002848_44876392923360 : default to MX$0.01
  shopify_mx_7754461839584_45750342123744 : default to MX$0.01
  shopify_mx_8825107382496_47000987697376 : default to MX$0.01
  shopify_mx_7819825840352_43331314352352 : default to MX$0.01
  shopify_mx_8643652157664_46087946764512 : default to MX$0.01
  shopify_mx_6965786247343_40736112017583 : default to MX$0.01
  shopify_mx_8050609881312_44027693564128 : default to MX$0.01
  shopify_mx_6800174343_48069433164000 : default to MX$0.01
  shopify_mx_4489815392308_31751181729844 : default to MX$0.01
  shopify_mx_8858102038752_47635479068896 : default to MX$0.01
  shopify_mx_6268541305007_43719318995168 : default to MX$0.01
  shopify_mx_7928832753888_47093055160544 : default to MX$0.01
  shopify_mx_5502244749472_35641424609440 : default to MX$0.01
  shopify_mx_7097054471_39508862075055 : default to MX$0.01
  shopify_mx_7689850814688_43331044933856 : default to MX$0.01
  shopify_mx_9032575189216_47913422749920 : default to MX$0.01
